TrackID,Track Name,Artists,Lyrics,Tokens
265721100,Sleeping On The Blacktop,Colter Wall,"Sunshine beating on the good times Moonlight raising from the grave String band playing worn out honkey-tonks Pretty young thing going dancing in the rain  High heel lady spitting at the nickajacks Business man with a needle and a spoon Coyote chewing on a cigarette Pack o' young boys going howlin' at the moon  Hey darlin' Sleeping on the blacktop Hey darlin' Running through the trees, honey Hey darlin' Leaving for the next town Less'n my sense catches up with me  Three dead in a crash on the number 4 Two witnesses below and up high Not sure who's will be done You can call me a sinner for a-wondering why  Hey darlin' Sleeping on the blacktop Hey darlin' Running through the trees, honey Hey darlin' Leaving for the next town Less'n my sense catches up with me  Corn liquour tastes sweeter in this town Could it be it's the same as the last? I swear I've seen ya face elsewhere before Just as familiar as a bottle and a glass  Hey darlin' Sleeping on the blacktop Hey darlin' Running through the trees, honey Hey darlin' Leaving for the next town Less'n my sense catches up with me  Hey darlin' Sleeping on the blacktop Hey darlin' Running through the trees honey Hey darlin' Leaving for the next town Less'n my sense catches up with me  Hmm, hmm Less'n my sense catches up with me","['sunshine', 'beating', 'good', 'time', 'moonlight', 'raising', 'grave', 'string', 'band', 'playing', 'worn', 'honkeytonks', 'pretty', 'young', 'thing', 'going', 'dancing', 'rain', 'high', 'heel', 'lady', 'spitting', 'nickajacks', 'business', 'man', 'needle', 'spoon', 'coyote', 'chewing', 'cigarette', 'pack', 'young', 'boy', 'going', 'howlin', 'moon', 'hey', 'darlin', 'sleeping', 'blacktop', 'hey', 'darlin', 'running', 'tree', 'honey', 'hey', 'darlin', 'leaving', 'next', 'town', 'lessn', 'sense', 'catch', 'three', 'dead', 'crash', 'number', 'two', 'witness', 'high', 'sure', 'done', 'call', 'sinner', 'awondering', 'hey', 'darlin', 'sleeping', 'blacktop', 'hey', 'darlin', 'running', 'tree', 'honey', 'hey', 'darlin', 'leaving', 'next', 'town', 'lessn', 'sense', 'catch', 'corn', 'liquour', 'taste', 'sweeter', 'town', 'could', 'last', 'swear', 'seen', 'ya', 'face', 'elsewhere', 'familiar', 'bottle', 'glass', 'hey', 'darlin', 'sleeping', 'blacktop', 'hey', 'darlin', 'running', 'tree', 'honey', 'hey', 'darlin', 'leaving', 'next', 'town', 'lessn', 'sense', 'catch', 'hey', 'darlin', 'sleeping', 'blacktop', 'hey', 'darlin', 'running', 'tree', 'honey', 'hey', 'darlin', 'leaving', 'next', 'town', 'lessn', 'sense', 'catch', 'hmm', 'hmm', 'lessn', 'sense', 'catch']"
10546505,Man! I Feel Like A Woman!,Shania Twain,"Let's go girls Come on!  I'm goin' out tonight, I'm feelin' alright Gonna let it all hang out Wanna make some noise, really raise my voice Yeah, I wanna scream and shout  No inhibitions, make no conditions Get a little outta line I ain't gonna act politically correct I only wanna have a good time  The best thing about bein' a woman Is the prerogative to have a little fun and  Oh, oh, oh, go totally crazy Forget I'm a lady Men's shirts, short skirts Oh, oh, oh, really go wild Yeah, doin' it in style  Oh, oh, oh, get in the action Feel the attraction Color my hair, do what I dare Oh, oh, oh, I wanna be free Yeah, to feel the way I feel Man, I feel like a woman  Girls need a break, tonight we're gonna take The chance to get out on the town We don't need romance, we only wanna dance We're gonna let our hair hang down  The best thing about bein' a woman Is the prerogative to have a little fun and  Oh, oh, oh, go totally crazy Forget I'm a lady Men's shirts, short skirts Oh, oh, oh, really go wild Yeah, doin' it in style  Oh, oh, oh, get in the action Feel the attraction Color my hair, do what I dare Oh, oh, oh, I wanna be free Yeah, to feel the way I feel Man, I feel like a woman  The best thing about bein' a woman Is the prerogative to have a little fun (fun), fun!  Oh, oh, oh, go totally crazy Forget I'm a lady Men's shirts, short skirts Oh, oh, oh, really go wild Yeah, doin' it in style  Oh, oh, oh, get in the action Feel the attraction Color my hair, do what I dare Oh, oh, oh, I wanna be free Yeah, to feel the way I feel And man, I feel like a woman  Oh yeah I'm totally crazy Can't you feel it? Come, come, come on baby I feel like a woman","['lets', 'girl', 'come', 'goin', 'tonight', 'feelin', 'alright', 'let', 'hang', 'make', 'noise', 'really', 'raise', 'voice', 'yeah', 'scream', 'shout', 'inhibition', 'make', 'condition', 'little', 'outta', 'line', 'act', 'politically', 'correct', 'good', 'time', 'best', 'thing', 'bein', 'woman', 'prerogative', 'little', 'fun', 'totally', 'crazy', 'forget', 'lady', 'mens', 'shirt', 'short', 'skirt', 'really', 'wild', 'yeah', 'doin', 'style', 'action', 'feel', 'attraction', 'color', 'hair', 'dare', 'free', 'yeah', 'feel', 'way', 'feel', 'man', 'feel', 'like', 'woman', 'girls', 'need', 'break', 'tonight', 'take', 'chance', 'town', 'need', 'romance', 'dance', 'let', 'hair', 'hang', 'best', 'thing', 'bein', 'woman', 'prerogative', 'little', 'fun', 'totally', 'crazy', 'forget', 'lady', 'mens', 'shirt', 'short', 'skirt', 'really', 'wild', 'yeah', 'doin', 'style', 'action', 'feel', 'attraction', 'color', 'hair', 'dare', 'free', 'yeah', 'feel', 'way', 'feel', 'man', 'feel', 'like', 'woman', 'best', 'thing', 'bein', 'woman', 'prerogative', 'little', 'fun', 'fun', 'fun', 'totally', 'crazy', 'forget', 'lady', 'mens', 'shirt', 'short', 'skirt', 'really', 'wild', 'yeah', 'doin', 'style', 'action', 'feel', 'attraction', 'color', 'hair', 'dare', 'free', 'yeah', 'feel', 'way', 'feel', 'man', 'feel', 'like', 'woman', 'yeah', 'totally', 'crazy', 'feel', 'come', 'come', 'come', 'baby', 'feel', 'like', 'woman']"
595689118,All the Mountains Are High,Zé da Timba e Zé Latinha,"All the mountains are high And the clouds makes me feel safe All the mountains are high Oh, baby, the feeling goes away  So don't cut me, let me some time And the clouds, makes me feel safe All the mountains are high Oh, baby, the feeling goes away  I'm alone in love, so let me try  All that I've been trying (psah, psah) In the clouds making you safe (psah, psah) All that I've been trying Oh, baby, the feeling goes  So don't cut me, let me some time (psah, psah) In the clouds, making you safe (psah, psah) All that I've been trying Oh, baby, the feeling goes","['mountain', 'high', 'cloud', 'make', 'feel', 'safe', 'mountain', 'high', 'baby', 'feeling', 'away', 'cut', 'let', 'time', 'cloud', 'make', 'feel', 'safe', 'mountain', 'high', 'baby', 'feeling', 'away', 'alone', 'love', 'let', 'try', 'trying', 'psah', 'psah', 'cloud', 'making', 'safe', 'psah', 'psah', 'trying', 'baby', 'feeling', 'cut', 'let', 'time', 'psah', 'psah', 'cloud', 'making', 'safe', 'psah', 'psah', 'trying', 'baby', 'feeling']"
593786772,AA,Walker Hayes,"One, two, three  Coffee cup, cold and black Wish you had a little shot of jack Besides that, can't complain Just tryin' to do the dang thing Might change the oil in my truck I ain't payin' no 35 bucks Kids need shoes, mama needs Levi's  And I'm just tryna keep my daughters off the pole And my sons out of jail Tryna get to church so I don't go to Hell I'm just tryna keep my wife from figuring out That I married up and she married way, way down In Alabama where they love Nick Saban Tryna write a song the local country station will play Hey, I'm just tryna stay out of AA (AA, ooh)  Well, I gave up skunk and cigarettes Now I'm just hooked on Nicorette Trying not to be like my old man But the older I get, the more I am Tryna get paid and a little love made, y'all Hey, y'all, at the end of the day, y'all I'm just another John Deere guy (hey) Up on a tractor  Tryna steer my daughters off the pole And my sons out of jail (sons out of jail) Tryna get to church so I don't go to hell (I don't wanna go) I'm just tryna keep my wife from figuring out (hey, babe, I love you) That I married up and she married way way down (so fired up) In Alabama where they love Nick Saban Tryna write a song the local country station will play Hey, I'm just tryna stay out of AA (ooh, ooh, come on, babe, right here)  Ooh-ooh-ooh, tryna stay out of AA every day One step at a time, yeah Life's hard, family's weird Sometimes you just need a beer Can I get an Amen? (Amen)  Man, I'm just tryna keep my daughters off the pole And my sons out of jail (sons out of jail) Tryna get to church so I don't go to hell (I don't wanna go) I'm just tryna keep my wife from figuring out (hey, babe, I love you) That I married up and she married way way down (so fired up) In Alabama where they love Nick Saban (okay) Tryna write a song the local country station will play Hey, I'm just tryna stay out of AA  Oh, hey, hey, hey, I'm just tryna stay out of AA Yes, I am","['one', 'two', 'three', 'coffee', 'cup', 'cold', 'black', 'wish', 'little', 'shot', 'jack', 'besides', 'complain', 'tryin', 'dang', 'thing', 'might', 'change', 'oil', 'truck', 'payin', 'buck', 'kids', 'need', 'shoe', 'mama', 'need', 'levis', 'tryna', 'keep', 'daughter', 'pole', 'son', 'jail', 'tryna', 'church', 'hell', 'tryna', 'keep', 'wife', 'figuring', 'married', 'married', 'way', 'way', 'alabama', 'love', 'nick', 'saban', 'tryna', 'write', 'song', 'local', 'country', 'station', 'play', 'hey', 'tryna', 'stay', 'aa', 'aa', 'well', 'gave', 'skunk', 'cigarette', 'hooked', 'nicorette', 'trying', 'like', 'old', 'man', 'older', 'tryna', 'paid', 'little', 'love', 'made', 'yall', 'hey', 'yall', 'end', 'day', 'yall', 'another', 'john', 'deere', 'guy', 'hey', 'tractor', 'tryna', 'steer', 'daughter', 'pole', 'son', 'jail', 'son', 'jail', 'tryna', 'church', 'hell', 'tryna', 'keep', 'wife', 'figuring', 'hey', 'babe', 'love', 'married', 'married', 'way', 'way', 'fired', 'alabama', 'love', 'nick', 'saban', 'tryna', 'write', 'song', 'local', 'country', 'station', 'play', 'hey', 'tryna', 'stay', 'aa', 'come', 'babe', 'right', 'oohoohooh', 'tryna', 'stay', 'aa', 'every', 'day', 'one', 'step', 'time', 'yeah', 'lifes', 'hard', 'family', 'weird', 'sometimes', 'need', 'beer', 'amen', 'amen', 'man', 'tryna', 'keep', 'daughter', 'pole', 'son', 'jail', 'son', 'jail', 'tryna', 'church', 'hell', 'tryna', 'keep', 'wife', 'figuring', 'hey', 'babe', 'love', 'married', 'married', 'way', 'way', 'fired', 'alabama', 'love', 'nick', 'saban', 'okay', 'tryna', 'write', 'song', 'local', 'country', 'station', 'play', 'hey', 'tryna', 'stay', 'aa', 'hey', 'hey', 'hey', 'tryna', 'stay', 'aa', 'yes']"
40600576,You're Still The One,Shania Twain,"When I first saw you, I saw love And the first time you touched me, I felt love And after all this time, you're still the one I love  Looks like we made it Look how far we've come my baby We mighta took the long way We knew we'd get there someday  They said, ""I bet they'll never make it"" But just look at us holding on We're still together still going strong  (You're still the one) You're still the one I run to The one that I belong to You're still the one I want for life  (You're still the one) You're still the one that I love The only one I dream of You're still the one I kiss good night  Ain't nothin' better We beat the odds together I'm glad we didn't listen Look at what we would be missin'  They said, ""I bet they'll never make it"" But just look at us holding on We're still together still going strong  (You're still the one) You're still the one I run to The one that I belong to You're still the one I want for life  (You're still the one) You're still the one that I love The only one I dream of You're still the one I kiss good night You're still the one  (You're still the one) You're still the one I run to The one that I belong to You're still the one I want for life  (You're still the one) You're still the one that I love The only one I dream of You're still the one I kiss good night  I'm so glad we made it Look how far we've come my baby","['first', 'saw', 'saw', 'love', 'first', 'time', 'touched', 'felt', 'love', 'time', 'still', 'one', 'love', 'looks', 'like', 'made', 'look', 'far', 'weve', 'come', 'baby', 'mighta', 'took', 'long', 'way', 'knew', 'wed', 'someday', 'bet', 'theyll', 'never', 'make', 'look', 'u', 'holding', 'still', 'together', 'still', 'going', 'strong', 'still', 'one', 'still', 'one', 'run', 'one', 'belong', 'still', 'one', 'want', 'life', 'still', 'one', 'still', 'one', 'love', 'one', 'dream', 'still', 'one', 'kiss', 'good', 'night', 'nothin', 'better', 'beat', 'odds', 'together', 'glad', 'listen', 'look', 'missin', 'bet', 'theyll', 'never', 'make', 'look', 'u', 'holding', 'still', 'together', 'still', 'going', 'strong', 'still', 'one', 'still', 'one', 'run', 'one', 'belong', 'still', 'one', 'want', 'life', 'still', 'one', 'still', 'one', 'love', 'one', 'dream', 'still', 'one', 'kiss', 'good', 'night', 'still', 'one', 'still', 'one', 'still', 'one', 'run', 'one', 'belong', 'still', 'one', 'want', 'life', 'still', 'one', 'still', 'one', 'love', 'one', 'dream', 'still', 'one', 'kiss', 'good', 'night', 'glad', 'made', 'look', 'far', 'weve', 'come', 'baby']"
535825899,Forever After All,Luke Combs,"A cold beer's got 12 ounces A good truck's got maybe 300,000 You only get so much until it's gone Duracells in a Maglite A needle drop on a 45 Are the kinda things that only last so long  When the new wears off, and they get to getting old Sooner or later, time's gonna take its toll  They say, ""Nothing lasts forever"" But they ain't seen us together Or the way the moonlight dances in your eyes Just a t-shirt in the kitchen With no make-up and a million other things That I could look at my whole life A love like that makes a man have second thoughts Maybe some things last forever after all  FM station on the outskirts Blue jeans after years of shift work All fading out like I always knew they would The strings on this guitar The first love lost on a young heart Those things are gonna break after the getting's good  'Cause the new wears off, and they get to getting old Yeah, sooner or later, time's gonna take its toll  They say, ""Nothing lasts forever"" But they ain't seen us together Or the way the moonlight dances in your eyes Just a t-shirt in the kitchen With no make-up and a million other things That I could look at my whole life A love like that makes a man have second thoughts Maybe some things last forever after all  Well, they say, ""Nothing lasts forever"" But they ain't seen us together Or the way the moonlight dances in your eyes And I know there'll be that moment The good Lord calls one of us home and One won't have the other by their side But heaven knows that, that won't last too long Maybe some things last forever after all  After all","['cold', 'beer', 'ounce', 'good', 'truck', 'maybe', 'much', 'gone', 'duracells', 'maglite', 'needle', 'drop', 'kinda', 'thing', 'last', 'long', 'new', 'wear', 'getting', 'old', 'sooner', 'later', 'time', 'take', 'toll', 'nothing', 'last', 'forever', 'seen', 'u', 'together', 'way', 'moonlight', 'dance', 'eye', 'tshirt', 'kitchen', 'makeup', 'million', 'thing', 'could', 'look', 'whole', 'life', 'love', 'like', 'make', 'man', 'second', 'thought', 'maybe', 'thing', 'last', 'forever', 'fm', 'station', 'outskirt', 'blue', 'jean', 'year', 'shift', 'work', 'fading', 'like', 'always', 'knew', 'string', 'guitar', 'first', 'love', 'lost', 'young', 'heart', 'thing', 'break', 'getting', 'good', 'cause', 'new', 'wear', 'getting', 'old', 'yeah', 'sooner', 'later', 'time', 'take', 'toll', 'nothing', 'last', 'forever', 'seen', 'u', 'together', 'way', 'moonlight', 'dance', 'eye', 'tshirt', 'kitchen', 'makeup', 'million', 'thing', 'could', 'look', 'whole', 'life', 'love', 'like', 'make', 'man', 'second', 'thought', 'maybe', 'thing', 'last', 'forever', 'well', 'nothing', 'last', 'forever', 'seen', 'u', 'together', 'way', 'moonlight', 'dance', 'eye', 'know', 'therell', 'moment', 'good', 'lord', 'call', 'one', 'u', 'home', 'one', 'wont', 'side', 'heaven', 'know', 'wont', 'last', 'long', 'maybe', 'thing', 'last', 'forever']"
480497780,Tequila Little Time,Jon Pardi,"Pardon me, I don't mean to pry I saw the tears fallin' from your eyes, and I thought You're too pretty not to wear a smile Hope you don't mind if I sit down for awhile, 'cause  I want tequila little time with you A little salt and a lime will do Hey bar man, will you bring us two? I want tequila little time with you Talkin' it all out Seein' what you're all about I hope you want tequila little time with me too  We don't have to talk about the past Here's to movin' forward and not lookin' back Little later, we can take it to the dance floor, but Until then, let's order a couple more, 'cause  I want tequila little time with you A little salt and a lime will do Hey bar man, will you bring us two? I want tequila little time with you Talkin' it all out Seein' what you're all about I hope you want tequila little time with me too  It's good to see you laughin' I guess this had to happen Now let's just get to dancin', 'cause  I want tequila little time with you A little salt and a lime will do Hey bar man, will you bring us two? I want tequila little time with you Talkin' it all out Seein' what you're all about I hope you want tequila little time with me too  Hope you want tequila little time with me too Hope you want tequila little time with me too","['pardon', 'mean', 'pry', 'saw', 'tear', 'fallin', 'eye', 'thought', 'pretty', 'wear', 'smile', 'hope', 'mind', 'sit', 'awhile', 'cause', 'want', 'tequila', 'little', 'time', 'little', 'salt', 'lime', 'hey', 'bar', 'man', 'bring', 'u', 'two', 'want', 'tequila', 'little', 'time', 'talkin', 'seein', 'hope', 'want', 'tequila', 'little', 'time', 'talk', 'past', 'heres', 'movin', 'forward', 'lookin', 'back', 'little', 'later', 'take', 'dance', 'floor', 'let', 'order', 'couple', 'cause', 'want', 'tequila', 'little', 'time', 'little', 'salt', 'lime', 'hey', 'bar', 'man', 'bring', 'u', 'two', 'want', 'tequila', 'little', 'time', 'talkin', 'seein', 'hope', 'want', 'tequila', 'little', 'time', 'good', 'laughin', 'guess', 'happen', 'let', 'dancin', 'cause', 'want', 'tequila', 'little', 'time', 'little', 'salt', 'lime', 'hey', 'bar', 'man', 'bring', 'u', 'two', 'want', 'tequila', 'little', 'time', 'talkin', 'seein', 'hope', 'want', 'tequila', 'little', 'time', 'hope', 'want', 'tequila', 'little', 'time', 'hope', 'want', 'tequila', 'little', 'time']"
583646431,23,Sam Hunt,"La-la-la-la-la  You can marry an architect Build you a house out on the water That really impresses your father, yeah And you can find some grown-up friends Drink some wine in California But even if you cut it shorter You'll always have long, blonde hair You'll always be Memphis queen You'll always be my first time, in New Orleans  No matter where I go, no matter what I do I'll never be 23, with anyone but you You can marry who you want Go back to Tennessee But you'll never be 23 with anyone but me We'll always have Folly Beach We'll always have Delta nights We'll always be in between real love and real life  You can ride the train to work Straighten out your accent in the city Like your folks ain't from Mississippi, yeah You probably got an office view Wearing those skirts you always hated Yeah, you're so sophisticated But I bet you when you drink too much I bet you think about back then I really hope you're happy now I'm really glad I knew you then  No matter where I go, no matter what I do I'll never be 23, with anyone but you You can marry who you want Go back to Tennessee But you'll never be 23 with anyone but me We'll always have Folly Beach We'll always have Delta nights We'll always be in between real love and real life, yeah, eh  (You're always from my dreams) (Last night you came over)  You'll always have your first last name Standing in that July rain Telling me your mind has changed But, in my mind, you're still the same Long blonde hair (long blonde hair) You'll always be Memphis queen (Memphis queen) You'll always be my first time (my first time), in New Orleans (New Orleans)  No matter where I go, no matter what I do I'll never be 23, with anyone but you (anyone but you) You can marry who you want Go back to Tennessee (yeah) But you'll never be 23 with anyone but me","['lalalalala', 'marry', 'architect', 'build', 'house', 'water', 'really', 'impress', 'father', 'yeah', 'find', 'grownup', 'friend', 'drink', 'wine', 'california', 'even', 'cut', 'shorter', 'always', 'long', 'blonde', 'hair', 'always', 'memphis', 'queen', 'always', 'first', 'time', 'new', 'orleans', 'matter', 'matter', 'never', 'anyone', 'marry', 'want', 'back', 'tennessee', 'never', 'anyone', 'well', 'always', 'folly', 'beach', 'well', 'always', 'delta', 'night', 'well', 'always', 'real', 'love', 'real', 'life', 'ride', 'train', 'work', 'straighten', 'accent', 'city', 'like', 'folk', 'mississippi', 'yeah', 'probably', 'office', 'view', 'wearing', 'skirt', 'always', 'hated', 'yeah', 'sophisticated', 'bet', 'drink', 'much', 'bet', 'think', 'back', 'really', 'hope', 'happy', 'really', 'glad', 'knew', 'matter', 'matter', 'never', 'anyone', 'marry', 'want', 'back', 'tennessee', 'never', 'anyone', 'well', 'always', 'folly', 'beach', 'well', 'always', 'delta', 'night', 'well', 'always', 'real', 'love', 'real', 'life', 'yeah', 'eh', 'always', 'dream', 'last', 'night', 'came', 'always', 'first', 'last', 'name', 'standing', 'july', 'rain', 'telling', 'mind', 'ha', 'changed', 'mind', 'still', 'long', 'blonde', 'hair', 'long', 'blonde', 'hair', 'always', 'memphis', 'queen', 'memphis', 'queen', 'always', 'first', 'time', 'first', 'time', 'new', 'orleans', 'new', 'orleans', 'matter', 'matter', 'never', 'anyone', 'anyone', 'marry', 'want', 'back', 'tennessee', 'yeah', 'never', 'anyone']"
579681801,Beverly Hills,Shaboozey,"Cowboys live forever  In Beverly Hills straight covered in grease I'm a lone-ass cowboy stuck in my jeans Drinking PBR, got a couple in me Won't drive no truck if it's way too clean Golly, goodness me For the bootcut boys, it's always green (it's always green) Come 'round here, better pack some heat I run with bandits, hang with thieves  Price on my head, got the law on my back Too many opps, I can barely keep track Pray for a lick and you thought I was it Don't lose your life for a couple of racks (a couple of racks) Ay, I feel like D-Wade, give 'em a heat wave We chase 'em down on the freeway Ay, don't give a fuck if it's your b-day I hand it off like a relay  In Beverly Hills straight covered in grease I'm a lone-ass cowboy stuck in my jeans Drinking PBR, got a couple in me Won't drive no truck if it's way too clean Golly, goodness me For the bootcut boys, it's always green (it's always green) Come 'round here, better pack some heat I run with bandits, hang with thieves  Got a purebred racehorse parked in my crib Got two six-shooters on the side of my hip Run up on me if you tired of living I walk in the spot (it's the outlaw, run) And I got a few words for the law man Big choppas came through, a quick draw man Got my feet up on the table like I own this bitch One wrong move, I'll let it blow in this bitch, aye  R.I.P. Kobe, I'm balling like him We made it out when the chances were slim Said I was crazy, went out on a limb I took a L, turned it right to a win Me and the money, we tied at the hip Hit the saloon, had to count up the chips Dance for me baby, I double the tip Life is a movie, I don't need a script  In Beverly Hills straight covered in grease I'm a lone-ass cowboy stuck in my jeans Drinking PBR, got a couple in me Won't drive no truck if it's way too clean Golly, goodness me For the bootcut boys, it's always green (it's always green) Come 'round here, better pack some heat I run with bandits, hang with thieves","['cowboys', 'live', 'forever', 'beverly', 'hills', 'straight', 'covered', 'grease', 'loneass', 'cowboy', 'stuck', 'jean', 'drinking', 'pbr', 'couple', 'wont', 'drive', 'truck', 'way', 'clean', 'golly', 'goodness', 'bootcut', 'boy', 'always', 'green', 'always', 'green', 'come', 'round', 'better', 'pack', 'heat', 'run', 'bandit', 'hang', 'thief', 'price', 'head', 'law', 'back', 'many', 'opps', 'barely', 'keep', 'track', 'pray', 'lick', 'thought', 'lose', 'life', 'couple', 'rack', 'couple', 'rack', 'ay', 'feel', 'like', 'dwade', 'give', 'em', 'heat', 'wave', 'chase', 'em', 'freeway', 'ay', 'give', 'fuck', 'bday', 'hand', 'like', 'relay', 'beverly', 'hills', 'straight', 'covered', 'grease', 'loneass', 'cowboy', 'stuck', 'jean', 'drinking', 'pbr', 'couple', 'wont', 'drive', 'truck', 'way', 'clean', 'golly', 'goodness', 'bootcut', 'boy', 'always', 'green', 'always', 'green', 'come', 'round', 'better', 'pack', 'heat', 'run', 'bandit', 'hang', 'thief', 'purebred', 'racehorse', 'parked', 'crib', 'two', 'sixshooters', 'side', 'hip', 'run', 'tired', 'living', 'walk', 'spot', 'outlaw', 'run', 'word', 'law', 'man', 'big', 'choppas', 'came', 'quick', 'draw', 'man', 'foot', 'table', 'like', 'bitch', 'one', 'wrong', 'move', 'let', 'blow', 'bitch', 'aye', 'rip', 'kobe', 'balling', 'like', 'made', 'chance', 'slim', 'crazy', 'went', 'limb', 'took', 'l', 'turned', 'right', 'win', 'money', 'tied', 'hip', 'hit', 'saloon', 'count', 'chip', 'dance', 'baby', 'double', 'tip', 'life', 'movie', 'need', 'script', 'beverly', 'hills', 'straight', 'covered', 'grease', 'loneass', 'cowboy', 'stuck', 'jean', 'drinking', 'pbr', 'couple', 'wont', 'drive', 'truck', 'way', 'clean', 'golly', 'goodness', 'bootcut', 'boy', 'always', 'green', 'always', 'green', 'come', 'round', 'better', 'pack', 'heat', 'run', 'bandit', 'hang', 'thief']"
46553337,Love Story,Taylor Swift,"We were both young when I first saw you I close my eyes and the flashback starts I'm standing there On a balcony, in summer air See the lights, see the party, the ball gowns See you make your way through the crowd And say, ""Hello"" Little did I know  That you were Romeo, you were throwing pebbles And my daddy said, ""Stay away from Juliet"" And I was crying on the staircase Begging you, ""Please don't go"" And I said  ""Romeo take me somewhere we can be alone I'll be waiting, all there's left to do is run You'll be the prince, and I'll be the princess It's a love story, baby, just say yes""  So I sneak out to the garden to see you We keep quiet 'cause we're dead if they knew So close your eyes Escape this town for a little while, oh, oh  'Cause you were Romeo, I was a scarlet letter And my daddy said, ""Stay away from Juliet"" But you were everything to me I was begging you, ""Please don't go"" And I said  ""Romeo, take me somewhere we can be alone I'll be waiting, all there's left to do is run You'll be the prince, and I'll be the princess It's a love story, baby, just say yes""  Romeo, save me, they're trying to tell me how to feel This love is difficult, but it's real Don't be afraid, we'll make it out of this mess It's a love story, baby, just say yes  Oh, oh-oh  I got tired of waiting Wondering if you were ever coming around My faith in you was fading When I met you on the outskirts of town And I said  ""Romeo, save me, I've been feeling so alone I keep waiting for you, but you never come Is this in my head? I don't know what to think"" He knelt to the ground and pulled out a ring And said  ""Marry me, Juliet, you'll never have to be alone I love you, and that's all I really know I talked to your dad, go pick out a white dress It's a love story, baby, just say yes""  Oh, oh-oh Oh, oh-oh, oh 'Cause we were both young when I first saw you","['young', 'first', 'saw', 'close', 'eye', 'flashback', 'start', 'standing', 'balcony', 'summer', 'air', 'light', 'party', 'ball', 'gown', 'make', 'way', 'crowd', 'hello', 'little', 'know', 'romeo', 'throwing', 'pebble', 'daddy', 'stay', 'away', 'juliet', 'cry', 'staircase', 'begging', 'please', 'romeo', 'take', 'somewhere', 'alone', 'waiting', 'left', 'run', 'prince', 'princess', 'love', 'story', 'baby', 'yes', 'sneak', 'garden', 'keep', 'quiet', 'cause', 'dead', 'knew', 'close', 'eye', 'escape', 'town', 'little', 'cause', 'romeo', 'scarlet', 'letter', 'daddy', 'stay', 'away', 'juliet', 'everything', 'begging', 'please', 'romeo', 'take', 'somewhere', 'alone', 'waiting', 'left', 'run', 'prince', 'princess', 'love', 'story', 'baby', 'yes', 'romeo', 'save', 'theyre', 'trying', 'feel', 'love', 'difficult', 'real', 'afraid', 'well', 'make', 'mess', 'love', 'story', 'baby', 'yes', 'tired', 'waiting', 'wondering', 'ever', 'coming', 'around', 'faith', 'fading', 'met', 'outskirt', 'town', 'romeo', 'save', 'feeling', 'alone', 'keep', 'waiting', 'never', 'come', 'head', 'know', 'think', 'knelt', 'ground', 'pulled', 'ring', 'marry', 'juliet', 'never', 'alone', 'love', 'thats', 'really', 'know', 'talked', 'dad', 'pick', 'white', 'dress', 'love', 'story', 'baby', 'yes', 'cause', 'young', 'first', 'saw']"
